Date,symbol,name,stock_at_date
2024-02-07,MSFT,Microsoft,414.04998779296875
2024-02-08,MSFT,Microsoft,414.1099853515625
2024-02-09,MSFT,Microsoft,420.54998779296875
2024-02-12,MSFT,Microsoft,415.260009765625
2024-02-13,MSFT,Microsoft,406.32000732421875
2024-02-14,MSFT,Microsoft,409.489990234375
2024-02-15,MSFT,Microsoft,406.55999755859375
2024-02-16,MSFT,Microsoft,404.05999755859375
2024-02-20,MSFT,Microsoft,402.7900085449219
2024-02-21,MSFT,Microsoft,402.17999267578125
2024-02-22,MSFT,Microsoft,411.6499938964844
2024-02-23,MSFT,Microsoft,410.3399963378906
2024-02-26,MSFT,Microsoft,407.5400085449219
2024-02-27,MSFT,Microsoft,407.4800109863281
2024-02-28,MSFT,Microsoft,407.7200012207031
2024-02-29,MSFT,Microsoft,413.6400146484375
2024-03-01,MSFT,Microsoft,415.5
2024-03-04,MSFT,Microsoft,414.9200134277344
2024-03-05,MSFT,Microsoft,402.6499938964844
2024-03-06,MSFT,Microsoft,402.0899963378906
2024-03-07,MSFT,Microsoft,409.1400146484375
2024-03-08,MSFT,Microsoft,406.2200012207031
2024-03-11,MSFT,Microsoft,404.5199890136719
2024-03-12,MSFT,Microsoft,415.2799987792969
2024-03-13,MSFT,Microsoft,415.1000061035156
2024-03-14,MSFT,Microsoft,425.2200012207031
2024-03-15,MSFT,Microsoft,416.4200134277344
2024-03-18,MSFT,Microsoft,417.32000732421875
2024-03-19,MSFT,Microsoft,421.4100036621094
2024-03-20,MSFT,Microsoft,425.2300109863281
2024-03-21,MSFT,Microsoft,429.3699951171875
2024-03-22,MSFT,Microsoft,428.739990234375
2024-03-25,MSFT,Microsoft,422.8599853515625
2024-03-26,MSFT,Microsoft,421.6499938964844
2024-03-27,MSFT,Microsoft,421.42999267578125
2024-03-28,MSFT,Microsoft,420.7200012207031
2024-04-01,MSFT,Microsoft,424.57000732421875
2024-04-02,MSFT,Microsoft,421.44000244140625
2024-04-03,MSFT,Microsoft,420.45001220703125
2024-04-04,MSFT,Microsoft,417.8800048828125
2024-04-05,MSFT,Microsoft,425.5199890136719
2024-04-08,MSFT,Microsoft,424.5899963378906
2024-04-09,MSFT,Microsoft,426.2799987792969
2024-04-10,MSFT,Microsoft,423.260009765625
2024-04-11,MSFT,Microsoft,427.92999267578125
2024-04-12,MSFT,Microsoft,421.8999938964844
2024-04-15,MSFT,Microsoft,414.260009765625
