Date,symbol,name,stock_at_date
2024-02-14,AMZN,Amazon,170.97999572753906
2024-02-15,AMZN,Amazon,169.8000030517578
2024-02-16,AMZN,Amazon,169.50999450683594
2024-02-20,AMZN,Amazon,167.0800018310547
2024-02-21,AMZN,Amazon,168.58999633789062
2024-02-22,AMZN,Amazon,174.5800018310547
2024-02-23,AMZN,Amazon,174.99000549316406
2024-02-26,AMZN,Amazon,174.72999572753906
2024-02-27,AMZN,Amazon,173.5399932861328
2024-02-28,AMZN,Amazon,173.16000366210938
2024-02-29,AMZN,Amazon,176.75999450683594
2024-03-01,AMZN,Amazon,178.22000122070312
2024-03-04,AMZN,Amazon,177.5800018310547
2024-03-05,AMZN,Amazon,174.1199951171875
2024-03-06,AMZN,Amazon,173.50999450683594
2024-03-07,AMZN,Amazon,176.82000732421875
2024-03-08,AMZN,Amazon,175.35000610351562
2024-03-11,AMZN,Amazon,171.9600067138672
2024-03-12,AMZN,Amazon,175.38999938964844
2024-03-13,AMZN,Amazon,176.55999755859375
2024-03-14,AMZN,Amazon,178.75
2024-03-15,AMZN,Amazon,174.4199981689453
2024-03-18,AMZN,Amazon,174.47999572753906
2024-03-19,AMZN,Amazon,175.89999389648438
2024-03-20,AMZN,Amazon,178.14999389648438
2024-03-21,AMZN,Amazon,178.14999389648438
2024-03-22,AMZN,Amazon,178.8699951171875
2024-03-25,AMZN,Amazon,179.7100067138672
2024-03-26,AMZN,Amazon,178.3000030517578
2024-03-27,AMZN,Amazon,179.8300018310547
2024-03-28,AMZN,Amazon,180.3800048828125
2024-04-01,AMZN,Amazon,180.97000122070312
2024-04-02,AMZN,Amazon,180.69000244140625
2024-04-03,AMZN,Amazon,182.41000366210938
2024-04-04,AMZN,Amazon,180.0
2024-04-05,AMZN,Amazon,185.07000732421875
2024-04-08,AMZN,Amazon,185.19000244140625
2024-04-09,AMZN,Amazon,185.6699981689453
2024-04-10,AMZN,Amazon,185.9499969482422
2024-04-11,AMZN,Amazon,189.0500030517578
2024-04-12,AMZN,Amazon,186.1300048828125
2024-04-15,AMZN,Amazon,183.80499267578125
