Date,symbol,name,stock_at_date
2023-09-05,GOOGL,Google,135.77000427246094
2023-09-06,GOOGL,Google,134.4600067138672
2023-09-07,GOOGL,Google,135.25999450683594
2023-09-08,GOOGL,Google,136.3800048828125
2023-09-11,GOOGL,Google,136.9199981689453
2023-09-12,GOOGL,Google,135.33999633789062
2023-09-13,GOOGL,Google,136.7100067138672
2023-09-14,GOOGL,Google,138.10000610351562
2023-09-15,GOOGL,Google,137.39999389648438
2023-09-18,GOOGL,Google,138.2100067138672
2023-09-19,GOOGL,Google,138.0399932861328
2023-09-20,GOOGL,Google,133.74000549316406
2023-09-21,GOOGL,Google,130.44000244140625
2023-09-22,GOOGL,Google,130.25
2023-09-25,GOOGL,Google,131.11000061035156
2023-09-26,GOOGL,Google,128.57000732421875
2023-09-27,GOOGL,Google,130.5399932861328
2023-09-28,GOOGL,Google,132.30999755859375
2023-09-29,GOOGL,Google,130.86000061035156
2023-10-02,GOOGL,Google,134.1699981689453
2023-10-03,GOOGL,Google,132.42999267578125
2023-10-04,GOOGL,Google,135.24000549316406
2023-10-05,GOOGL,Google,135.07000732421875
2023-10-06,GOOGL,Google,137.5800018310547
2023-10-09,GOOGL,Google,138.4199981689453
2023-10-10,GOOGL,Google,138.05999755859375
2023-10-11,GOOGL,Google,140.5500030517578
2023-10-12,GOOGL,Google,138.97000122070312
2023-10-13,GOOGL,Google,137.36000061035156
2023-10-16,GOOGL,Google,139.10000610351562
2023-10-17,GOOGL,Google,139.72000122070312
2023-10-18,GOOGL,Google,137.9600067138672
2023-10-19,GOOGL,Google,137.75
2023-10-20,GOOGL,Google,135.60000610351562
2023-10-23,GOOGL,Google,136.5
2023-10-24,GOOGL,Google,138.80999755859375
2023-10-25,GOOGL,Google,125.61000061035156
2023-10-26,GOOGL,Google,122.27999877929688
2023-10-27,GOOGL,Google,122.16999816894531
2023-10-30,GOOGL,Google,124.45999908447266
2023-10-31,GOOGL,Google,124.08000183105469
2023-11-01,GOOGL,Google,126.44999694824219
2023-11-02,GOOGL,Google,127.48999786376953
2023-11-03,GOOGL,Google,129.10000610351562
2023-11-06,GOOGL,Google,130.25
2023-11-07,GOOGL,Google,130.97000122070312
2023-11-08,GOOGL,Google,131.83999633789062
2023-11-09,GOOGL,Google,130.24000549316406
2023-11-10,GOOGL,Google,132.58999633789062
2023-11-13,GOOGL,Google,132.08999633789062
2023-11-14,GOOGL,Google,133.6199951171875
2023-11-15,GOOGL,Google,134.6199951171875
2023-11-16,GOOGL,Google,136.92999267578125
2023-11-17,GOOGL,Google,135.30999755859375
2023-11-20,GOOGL,Google,136.25
2023-11-21,GOOGL,Google,136.97000122070312
2023-11-22,GOOGL,Google,138.49000549316406
2023-11-24,GOOGL,Google,136.69000244140625
2023-11-27,GOOGL,Google,136.41000366210938
2023-11-28,GOOGL,Google,137.1999969482422
2023-11-29,GOOGL,Google,134.99000549316406
2023-11-30,GOOGL,Google,132.52999877929688
2023-12-01,GOOGL,Google,131.86000061035156
2023-12-04,GOOGL,Google,129.27000427246094
2023-12-05,GOOGL,Google,130.99000549316406
2023-12-06,GOOGL,Google,130.02000427246094
2023-12-07,GOOGL,Google,136.92999267578125
2023-12-08,GOOGL,Google,134.99000549316406
2023-12-11,GOOGL,Google,133.2899932861328
2023-12-12,GOOGL,Google,132.52000427246094
2023-12-13,GOOGL,Google,132.57000732421875
2023-12-14,GOOGL,Google,131.94000244140625
2023-12-15,GOOGL,Google,132.60000610351562
2023-12-18,GOOGL,Google,135.8000030517578
2023-12-19,GOOGL,Google,136.64999389648438
2023-12-20,GOOGL,Google,138.33999633789062
2023-12-21,GOOGL,Google,140.4199981689453
2023-12-22,GOOGL,Google,141.49000549316406
2023-12-26,GOOGL,Google,141.52000427246094
2023-12-27,GOOGL,Google,140.3699951171875
2023-12-28,GOOGL,Google,140.22999572753906
2023-12-29,GOOGL,Google,139.69000244140625
2024-01-02,GOOGL,Google,138.1699981689453
2024-01-03,GOOGL,Google,138.9199981689453
2024-01-04,GOOGL,Google,136.38999938964844
2024-01-05,GOOGL,Google,135.72999572753906
2024-01-08,GOOGL,Google,138.83999633789062
2024-01-09,GOOGL,Google,140.9499969482422
2024-01-10,GOOGL,Google,142.27999877929688
2024-01-11,GOOGL,Google,142.0800018310547
2024-01-12,GOOGL,Google,142.64999389648438
2024-01-16,GOOGL,Google,142.49000549316406
2024-01-17,GOOGL,Google,141.47000122070312
2024-01-18,GOOGL,Google,143.47999572753906
2024-01-19,GOOGL,Google,146.3800048828125
2024-01-22,GOOGL,Google,145.99000549316406
2024-01-23,GOOGL,Google,147.0399932861328
2024-01-24,GOOGL,Google,148.6999969482422
2024-01-25,GOOGL,Google,151.8699951171875
2024-01-26,GOOGL,Google,152.19000244140625
2024-01-29,GOOGL,Google,153.50999450683594
2024-01-30,GOOGL,Google,151.4600067138672
2024-01-31,GOOGL,Google,140.10000610351562
2024-02-01,GOOGL,Google,141.16000366210938
2024-02-02,GOOGL,Google,142.3800048828125
2024-02-05,GOOGL,Google,143.67999267578125
2024-02-06,GOOGL,Google,144.10000610351562
2024-02-07,GOOGL,Google,145.5399932861328
2024-02-08,GOOGL,Google,145.91000366210938
2024-02-09,GOOGL,Google,149.0
2024-02-12,GOOGL,Google,147.52999877929688
2024-02-13,GOOGL,Google,145.13999938964844
2024-02-14,GOOGL,Google,145.94000244140625
