Date,symbol,name,stock_at_date
2023-09-05,AAPL,Apple,189.6999969482422
2023-09-06,AAPL,Apple,182.91000366210938
2023-09-07,AAPL,Apple,177.55999755859375
2023-09-08,AAPL,Apple,178.17999267578125
2023-09-11,AAPL,Apple,179.36000061035156
2023-09-12,AAPL,Apple,176.3000030517578
2023-09-13,AAPL,Apple,174.2100067138672
2023-09-14,AAPL,Apple,175.74000549316406
2023-09-15,AAPL,Apple,175.00999450683594
2023-09-18,AAPL,Apple,177.97000122070312
2023-09-19,AAPL,Apple,179.07000732421875
2023-09-20,AAPL,Apple,175.49000549316406
2023-09-21,AAPL,Apple,173.92999267578125
2023-09-22,AAPL,Apple,174.7899932861328
2023-09-25,AAPL,Apple,176.0800018310547
2023-09-26,AAPL,Apple,171.9600067138672
2023-09-27,AAPL,Apple,170.42999267578125
2023-09-28,AAPL,Apple,170.69000244140625
2023-09-29,AAPL,Apple,171.2100067138672
2023-10-02,AAPL,Apple,173.75
2023-10-03,AAPL,Apple,172.39999389648438
2023-10-04,AAPL,Apple,173.66000366210938
2023-10-05,AAPL,Apple,174.91000366210938
2023-10-06,AAPL,Apple,177.49000549316406
2023-10-09,AAPL,Apple,178.99000549316406
2023-10-10,AAPL,Apple,178.38999938964844
2023-10-11,AAPL,Apple,179.8000030517578
2023-10-12,AAPL,Apple,180.7100067138672
2023-10-13,AAPL,Apple,178.85000610351562
2023-10-16,AAPL,Apple,178.72000122070312
2023-10-17,AAPL,Apple,177.14999389648438
2023-10-18,AAPL,Apple,175.83999633789062
2023-10-19,AAPL,Apple,175.4600067138672
2023-10-20,AAPL,Apple,172.8800048828125
2023-10-23,AAPL,Apple,173.0
2023-10-24,AAPL,Apple,173.44000244140625
2023-10-25,AAPL,Apple,171.10000610351562
2023-10-26,AAPL,Apple,166.88999938964844
2023-10-27,AAPL,Apple,168.22000122070312
2023-10-30,AAPL,Apple,170.2899932861328
2023-10-31,AAPL,Apple,170.77000427246094
2023-11-01,AAPL,Apple,173.97000122070312
2023-11-02,AAPL,Apple,177.57000732421875
2023-11-03,AAPL,Apple,176.64999389648438
2023-11-06,AAPL,Apple,179.22999572753906
2023-11-07,AAPL,Apple,181.82000732421875
2023-11-08,AAPL,Apple,182.88999938964844
2023-11-09,AAPL,Apple,182.41000366210938
2023-11-10,AAPL,Apple,186.39999389648438
2023-11-13,AAPL,Apple,184.8000030517578
2023-11-14,AAPL,Apple,187.44000244140625
2023-11-15,AAPL,Apple,188.00999450683594
2023-11-16,AAPL,Apple,189.7100067138672
2023-11-17,AAPL,Apple,189.69000244140625
2023-11-20,AAPL,Apple,191.4499969482422
2023-11-21,AAPL,Apple,190.63999938964844
2023-11-22,AAPL,Apple,191.30999755859375
2023-11-24,AAPL,Apple,189.97000122070312
2023-11-27,AAPL,Apple,189.7899932861328
2023-11-28,AAPL,Apple,190.39999389648438
2023-11-29,AAPL,Apple,189.3699951171875
2023-11-30,AAPL,Apple,189.9499969482422
2023-12-01,AAPL,Apple,191.24000549316406
2023-12-04,AAPL,Apple,189.42999267578125
2023-12-05,AAPL,Apple,193.4199981689453
2023-12-06,AAPL,Apple,192.32000732421875
2023-12-07,AAPL,Apple,194.27000427246094
2023-12-08,AAPL,Apple,195.7100067138672
2023-12-11,AAPL,Apple,193.17999267578125
2023-12-12,AAPL,Apple,194.7100067138672
2023-12-13,AAPL,Apple,197.9600067138672
2023-12-14,AAPL,Apple,198.11000061035156
2023-12-15,AAPL,Apple,197.57000732421875
2023-12-18,AAPL,Apple,195.88999938964844
2023-12-19,AAPL,Apple,196.94000244140625
2023-12-20,AAPL,Apple,194.8300018310547
2023-12-21,AAPL,Apple,194.67999267578125
2023-12-22,AAPL,Apple,193.60000610351562
2023-12-26,AAPL,Apple,193.0500030517578
2023-12-27,AAPL,Apple,193.14999389648438
2023-12-28,AAPL,Apple,193.5800018310547
2023-12-29,AAPL,Apple,192.52999877929688
2024-01-02,AAPL,Apple,185.63999938964844
2024-01-03,AAPL,Apple,184.25
2024-01-04,AAPL,Apple,181.91000366210938
2024-01-05,AAPL,Apple,181.17999267578125
2024-01-08,AAPL,Apple,185.55999755859375
2024-01-09,AAPL,Apple,185.13999938964844
2024-01-10,AAPL,Apple,186.19000244140625
2024-01-11,AAPL,Apple,185.58999633789062
2024-01-12,AAPL,Apple,185.9199981689453
2024-01-16,AAPL,Apple,183.6300048828125
2024-01-17,AAPL,Apple,182.67999267578125
2024-01-18,AAPL,Apple,188.6300048828125
2024-01-19,AAPL,Apple,191.55999755859375
2024-01-22,AAPL,Apple,193.88999938964844
2024-01-23,AAPL,Apple,195.17999267578125
2024-01-24,AAPL,Apple,194.5
2024-01-25,AAPL,Apple,194.1699981689453
2024-01-26,AAPL,Apple,192.4199981689453
2024-01-29,AAPL,Apple,191.72999572753906
2024-01-30,AAPL,Apple,188.0399932861328
2024-01-31,AAPL,Apple,184.39999389648438
2024-02-01,AAPL,Apple,186.86000061035156
2024-02-02,AAPL,Apple,185.85000610351562
2024-02-05,AAPL,Apple,187.67999267578125
2024-02-06,AAPL,Apple,189.3000030517578
2024-02-07,AAPL,Apple,189.41000366210938
2024-02-08,AAPL,Apple,188.32000732421875
2024-02-09,AAPL,Apple,188.85000610351562
2024-02-12,AAPL,Apple,187.14999389648438
2024-02-13,AAPL,Apple,185.0399932861328
2024-02-14,AAPL,Apple,184.14999389648438
2024-02-15,AAPL,Apple,183.86000061035156
2024-02-16,AAPL,Apple,182.30999755859375
2024-02-20,AAPL,Apple,181.55999755859375
2024-02-21,AAPL,Apple,182.32000732421875
2024-02-22,AAPL,Apple,184.3699951171875
2024-02-23,AAPL,Apple,182.52000427246094
2024-02-26,AAPL,Apple,181.16000366210938
2024-02-27,AAPL,Apple,182.6300048828125
2024-02-28,AAPL,Apple,181.4199981689453
2024-02-29,AAPL,Apple,180.75
2024-03-01,AAPL,Apple,179.66000366210938
2024-03-04,AAPL,Apple,175.10000610351562
2024-03-05,AAPL,Apple,170.1199951171875
2024-03-06,AAPL,Apple,169.1199951171875
2024-03-07,AAPL,Apple,169.0
2024-03-08,AAPL,Apple,170.72999572753906
2024-03-11,AAPL,Apple,172.75
2024-03-12,AAPL,Apple,173.22999572753906
2024-03-13,AAPL,Apple,171.1300048828125
2024-03-14,AAPL,Apple,173.0
2024-03-15,AAPL,Apple,172.6199951171875
2024-03-18,AAPL,Apple,173.72000122070312
2024-03-19,AAPL,Apple,176.0800018310547
2024-03-20,AAPL,Apple,178.6699981689453
2024-03-21,AAPL,Apple,171.3699951171875
2024-03-22,AAPL,Apple,172.27999877929688
2024-03-25,AAPL,Apple,170.85000610351562
2024-03-26,AAPL,Apple,169.7100067138672
2024-03-27,AAPL,Apple,173.30999755859375
2024-03-28,AAPL,Apple,171.47999572753906
2024-04-01,AAPL,Apple,170.02999877929688
2024-04-02,AAPL,Apple,168.83999633789062
2024-04-03,AAPL,Apple,169.64999389648438
2024-04-04,AAPL,Apple,168.82000732421875
2024-04-05,AAPL,Apple,169.5800018310547
2024-04-08,AAPL,Apple,168.4499969482422
2024-04-09,AAPL,Apple,169.6699981689453
2024-04-10,AAPL,Apple,167.77999877929688
2024-04-11,AAPL,Apple,175.0399932861328
2024-04-12,AAPL,Apple,176.5500030517578
2024-04-15,AAPL,Apple,173.10000610351562
