Date,symbol,name,stock_at_date
2024-02-15,NFLX,Netflix,593.4600219726562
2024-02-16,NFLX,Netflix,583.9500122070312
2024-02-20,NFLX,Netflix,575.1300048828125
2024-02-21,NFLX,Netflix,573.3499755859375
2024-02-22,NFLX,Netflix,588.469970703125
2024-02-23,NFLX,Netflix,583.5599975585938
2024-02-26,NFLX,Netflix,587.6500244140625
2024-02-27,NFLX,Netflix,601.6699829101562
2024-02-28,NFLX,Netflix,596.47998046875
2024-02-29,NFLX,Netflix,602.9199829101562
2024-03-01,NFLX,Netflix,619.3400268554688
2024-03-04,NFLX,Netflix,615.8300170898438
2024-03-05,NFLX,Netflix,598.5
2024-03-06,NFLX,Netflix,597.6900024414062
2024-03-07,NFLX,Netflix,608.510009765625
2024-03-08,NFLX,Netflix,604.8200073242188
2024-03-11,NFLX,Netflix,600.9299926757812
2024-03-12,NFLX,Netflix,611.0800170898438
2024-03-13,NFLX,Netflix,609.4500122070312
2024-03-14,NFLX,Netflix,613.010009765625
2024-03-15,NFLX,Netflix,605.8800048828125
2024-03-18,NFLX,Netflix,618.3900146484375
2024-03-19,NFLX,Netflix,620.739990234375
2024-03-20,NFLX,Netflix,627.6900024414062
2024-03-21,NFLX,Netflix,622.7100219726562
2024-03-22,NFLX,Netflix,628.010009765625
2024-03-25,NFLX,Netflix,627.4600219726562
2024-03-26,NFLX,Netflix,629.239990234375
2024-03-27,NFLX,Netflix,613.530029296875
2024-03-28,NFLX,Netflix,607.3300170898438
2024-04-01,NFLX,Netflix,614.3099975585938
2024-04-02,NFLX,Netflix,614.2100219726562
2024-04-03,NFLX,Netflix,630.0800170898438
2024-04-04,NFLX,Netflix,617.1400146484375
2024-04-05,NFLX,Netflix,636.1799926757812
2024-04-08,NFLX,Netflix,628.4099731445312
2024-04-09,NFLX,Netflix,618.2000122070312
2024-04-10,NFLX,Netflix,618.5800170898438
2024-04-11,NFLX,Netflix,628.780029296875
2024-04-12,NFLX,Netflix,622.8300170898438
2024-04-15,NFLX,Netflix,604.219970703125
