Date,symbol,name,stock_at_date
2023-11-08,IBM,IBM,148.02999877929688
2023-11-09,IBM,IBM,146.6199951171875
2023-11-10,IBM,IBM,149.02000427246094
2023-11-13,IBM,IBM,148.10000610351562
2023-11-14,IBM,IBM,150.41000366210938
2023-11-15,IBM,IBM,152.5800018310547
2023-11-16,IBM,IBM,153.05999755859375
2023-11-17,IBM,IBM,152.88999938964844
2023-11-20,IBM,IBM,154.35000610351562
2023-11-21,IBM,IBM,153.91000366210938
2023-11-22,IBM,IBM,155.1300048828125
2023-11-24,IBM,IBM,155.17999267578125
2023-11-27,IBM,IBM,155.57000732421875
2023-11-28,IBM,IBM,155.64999389648438
2023-11-29,IBM,IBM,156.41000366210938
2023-11-30,IBM,IBM,158.55999755859375
2023-12-01,IBM,IBM,160.5500030517578
2023-12-04,IBM,IBM,161.10000610351562
2023-12-05,IBM,IBM,161.38999938964844
2023-12-06,IBM,IBM,160.27999877929688
2023-12-07,IBM,IBM,160.22000122070312
2023-12-08,IBM,IBM,161.9600067138672
2023-12-11,IBM,IBM,163.50999450683594
2023-12-12,IBM,IBM,164.7100067138672
2023-12-13,IBM,IBM,163.6199951171875
2023-12-14,IBM,IBM,162.91000366210938
2023-12-15,IBM,IBM,162.22999572753906
2023-12-18,IBM,IBM,162.74000549316406
2023-12-19,IBM,IBM,161.55999755859375
2023-12-20,IBM,IBM,160.0500030517578
2023-12-21,IBM,IBM,160.77999877929688
2023-12-22,IBM,IBM,162.13999938964844
2023-12-26,IBM,IBM,163.2100067138672
2023-12-27,IBM,IBM,163.4600067138672
2023-12-28,IBM,IBM,163.75
2023-12-29,IBM,IBM,163.5500030517578
2024-01-02,IBM,IBM,161.5
2024-01-03,IBM,IBM,160.10000610351562
2024-01-04,IBM,IBM,160.86000061035156
2024-01-05,IBM,IBM,159.16000366210938
2024-01-08,IBM,IBM,161.13999938964844
2024-01-09,IBM,IBM,160.0800018310547
2024-01-10,IBM,IBM,161.22999572753906
2024-01-11,IBM,IBM,162.16000366210938
2024-01-12,IBM,IBM,165.8000030517578
2024-01-16,IBM,IBM,166.9600067138672
2024-01-17,IBM,IBM,166.0800018310547
2024-01-18,IBM,IBM,166.83999633789062
2024-01-19,IBM,IBM,171.47999572753906
2024-01-22,IBM,IBM,172.8300018310547
2024-01-23,IBM,IBM,173.94000244140625
2024-01-24,IBM,IBM,173.92999267578125
2024-01-25,IBM,IBM,190.42999267578125
2024-01-26,IBM,IBM,187.4199981689453
2024-01-29,IBM,IBM,187.13999938964844
2024-01-30,IBM,IBM,187.8699951171875
2024-01-31,IBM,IBM,183.66000366210938
2024-02-01,IBM,IBM,186.89999389648438
2024-02-02,IBM,IBM,185.7899932861328
2024-02-05,IBM,IBM,183.4199981689453
2024-02-06,IBM,IBM,183.41000366210938
2024-02-07,IBM,IBM,183.74000549316406
2024-02-08,IBM,IBM,184.36000061035156
2024-02-09,IBM,IBM,186.33999633789062
2024-02-12,IBM,IBM,186.16000366210938
2024-02-13,IBM,IBM,183.6999969482422
2024-02-14,IBM,IBM,183.57000732421875
2024-02-15,IBM,IBM,186.8699951171875
2024-02-16,IBM,IBM,187.63999938964844
2024-02-20,IBM,IBM,183.44000244140625
2024-02-21,IBM,IBM,179.6999969482422
2024-02-22,IBM,IBM,184.2100067138672
2024-02-23,IBM,IBM,185.72000122070312
2024-02-26,IBM,IBM,184.1300048828125
2024-02-27,IBM,IBM,184.8699951171875
2024-02-28,IBM,IBM,185.3000030517578
2024-02-29,IBM,IBM,185.02999877929688
2024-03-01,IBM,IBM,188.1999969482422
2024-03-04,IBM,IBM,193.05999755859375
2024-03-05,IBM,IBM,191.9499969482422
2024-03-06,IBM,IBM,196.16000366210938
2024-03-07,IBM,IBM,196.5399932861328
2024-03-08,IBM,IBM,195.9499969482422
2024-03-11,IBM,IBM,191.72999572753906
2024-03-12,IBM,IBM,197.77999877929688
2024-03-13,IBM,IBM,196.6999969482422
2024-03-14,IBM,IBM,193.42999267578125
2024-03-15,IBM,IBM,191.07000732421875
2024-03-18,IBM,IBM,191.69000244140625
2024-03-19,IBM,IBM,193.33999633789062
2024-03-20,IBM,IBM,193.9600067138672
2024-03-21,IBM,IBM,191.89999389648438
2024-03-22,IBM,IBM,190.83999633789062
2024-03-25,IBM,IBM,188.7899932861328
2024-03-26,IBM,IBM,188.5
2024-03-27,IBM,IBM,190.8000030517578
2024-03-28,IBM,IBM,190.9600067138672
2024-04-01,IBM,IBM,189.8300018310547
2024-04-02,IBM,IBM,188.8800048828125
2024-04-03,IBM,IBM,190.89999389648438
2024-04-04,IBM,IBM,187.94000244140625
2024-04-05,IBM,IBM,189.13999938964844
2024-04-08,IBM,IBM,189.82000732421875
2024-04-09,IBM,IBM,189.30999755859375
2024-04-10,IBM,IBM,186.0399932861328
2024-04-11,IBM,IBM,185.89999389648438
2024-04-12,IBM,IBM,182.27000427246094
2024-04-15,IBM,IBM,181.39999389648438
