Date,symbol,name,stock_at_date
2024-03-04,NVDA,Nvidia,852.3699951171875
2024-03-05,NVDA,Nvidia,859.6400146484375
2024-03-06,NVDA,Nvidia,887.0
2024-03-07,NVDA,Nvidia,926.6900024414062
2024-03-08,NVDA,Nvidia,875.280029296875
2024-03-11,NVDA,Nvidia,857.739990234375
2024-03-12,NVDA,Nvidia,919.1300048828125
2024-03-13,NVDA,Nvidia,908.8800048828125
2024-03-14,NVDA,Nvidia,879.4400024414062
2024-03-15,NVDA,Nvidia,878.3699951171875
2024-03-18,NVDA,Nvidia,884.5499877929688
2024-03-19,NVDA,Nvidia,893.97998046875
2024-03-20,NVDA,Nvidia,903.719970703125
2024-03-21,NVDA,Nvidia,914.3499755859375
2024-03-22,NVDA,Nvidia,942.8900146484375
2024-03-25,NVDA,Nvidia,950.02001953125
2024-03-26,NVDA,Nvidia,925.6099853515625
2024-03-27,NVDA,Nvidia,902.5
2024-03-28,NVDA,Nvidia,903.5599975585938
2024-04-01,NVDA,Nvidia,903.6300048828125
2024-04-02,NVDA,Nvidia,894.52001953125
2024-04-03,NVDA,Nvidia,889.6400146484375
2024-04-04,NVDA,Nvidia,859.0499877929688
2024-04-05,NVDA,Nvidia,880.0800170898438
2024-04-08,NVDA,Nvidia,871.3300170898438
2024-04-09,NVDA,Nvidia,853.5399780273438
2024-04-10,NVDA,Nvidia,870.3900146484375
2024-04-11,NVDA,Nvidia,906.1599731445312
2024-04-12,NVDA,Nvidia,881.8599853515625
2024-04-15,NVDA,Nvidia,864.3920288085938
